,MSE,R2
132,341.50863952264945,0.8809353927509762
133,335.26096559382677,0.8831136007271932
134,338.2106889709335,0.882085200227928
135,340.0324270146824,0.8814500639543839
136,333.9945112881322,0.8835551411951508
137,331.5693066242014,0.8844006719003564
138,337.5820100231338,0.8823043847619126
139,336.2478815209172,0.8827695193668766
140,339.1738959240811,0.8817493848361524
141,339.97505478279777,0.8814700663832122
142,337.9284786053559,0.8821835909052065
143,332.00977416892357,0.8842471059604388
144,336.9880224902046,0.8825114743758617
145,339.7812851909379,0.8815376228010641
146,339.4655693155981,0.8816476949408265
147,336.872162622006,0.8825518681114999
148,334.4694542656883,0.8833895556358294
149,337.0342875104877,0.8824953443989538
150,343.7638152419673,0.8801491414524046
151,340.068568325839,0.8814374635381123
152,338.72532884598263,0.8819057746219373
153,339.19703106584564,0.8817413189302015
154,332.54449707824404,0.8840606785445049
155,341.9544397941151,0.8807799675930424
156,335.4354503957906,0.883052767816946
157,327.91638782636414,0.8856742365825999
158,335.08143073466385,0.8831761943046899
159,331.7345415313928,0.8843430639014604
160,335.9374813801744,0.8828777382128163
161,337.39944112064103,0.8823680361374725
162,333.9520962209193,0.8835699289127505
163,336.9152517334057,0.8825368453930916
164,338.2475617937213,0.882072344775224
165,336.4469079435229,0.8827001301916193
166,334.7355331220302,0.883296789096828
167,340.477531922392,0.8812948812301776
168,340.91485933115877,0.8811424100767777
169,335.2767918198914,0.8831080830237663
170,341.667789483044,0.880879906226376
171,336.0980474312177,0.8828217579780799
172,338.84629165132293,0.8818636017828264
173,337.0760289788037,0.8824807915269152
174,335.66736610618665,0.8829719120207009
175,336.88294254143574,0.8825481097677143
176,336.2113843350735,0.8827822438563778
177,343.46512894265607,0.8802532763491612
178,331.389579116267,0.8844633326435047
179,344.05511877046104,0.8800475805072443
180,335.3624726094631,0.8830782110135782
181,331.0398071267177,0.8845852782101545
182,337.9071592255742,0.882191023758396
183,337.2080312046648,0.8824347698707717
184,330.1501688354315,0.8848954444006607
185,333.84036394617493,0.8836088835916953
186,336.71124200777723,0.88260797196222
187,339.45931875730906,0.8816498741544148
188,336.8785997995442,0.8825496238344108
189,336.4931604378377,0.8826840045818029
190,332.93004404757954,0.883926260280463
191,336.84287480513683,0.882562079104749
192,335.9956882146768,0.8828574448056015
193,339.14924886827754,0.8817579778603969
194,335.1465800677789,0.8831534804437149
195,341.6403631316503,0.8808894682326595
196,335.9165680862487,0.8828850294870021
197,332.01708996464333,0.8842445553592437
198,334.2478143862849,0.8834668288352097
199,332.93597528991023,0.8839241923941582
200,336.69235228876664,0.8826145577311135
201,331.3251375786764,0.8844857997365027
202,338.50056660894137,0.8819841364095486
203,338.2586937865714,0.8820684636834939
204,336.2009687342052,0.8827858751830359
205,340.9714127366668,0.8811226931260593
206,330.834251863437,0.8846569436202147
207,340.58917673288124,0.8812559570450359
208,340.03130056241895,0.8814504566841154
209,337.03350214261224,0.8824956182119905
210,331.47407551440307,0.8844338735631369
211,337.9648568873535,0.8821709078707026
212,340.9387226512042,0.8811340902965437
213,334.92337455265846,0.8832312994910771
214,333.7020908377952,0.8836570915473281
215,339.48710669716723,0.8816401860828331
216,338.54520938099284,0.8819685720181815
217,336.1859159298187,0.8827911232383846
218,334.4337098619975,0.883402017673079
219,338.80934206172043,0.8818764839997454
220,334.6233776996049,0.883335891303263
221,335.9959780420126,0.8828573437593206
222,331.9033350542725,0.8842842152160043
223,332.89290008101364,0.8839392102655556
224,338.3181170854996,0.8820477461644344
225,343.39678014312926,0.8802771056818041
226,333.45529964220174,0.8837431335778223
227,334.46236431298996,0.8833920274984289
228,338.92578934217147,0.881835885466919
229,335.31997185299826,0.8830930286061385
230,338.0132450949287,0.8821540376593414
231,332.94978727533413,0.8839193769416938
232,339.35024430126975,0.88168790220339
233,337.0079968227916,0.8825045104640034
234,341.1525178678042,0.8810595520841817
235,338.3037634594364,0.8820527504561331
236,340.0548077121284,0.8814422610801869
237,332.9112809860982,0.8839328018910916
238,336.0767061826809,0.8828291984556584
239,332.07075370733077,0.8842258458693301
240,337.20635856053497,0.8824353530264912
241,335.50619417327135,0.8830281034919296
242,333.22932856048004,0.8838219168207073
243,338.5270699927976,0.8819748961894652
244,338.6494818560672,0.8819322181464054
245,341.3224824970429,0.8810002951006546
246,334.744354409879,0.8832937136162937
247,340.5134931401433,0.8812823436022168
248,338.46314176018114,0.881997184322261
249,341.02270389537574,0.8811048108210155
250,334.01340948268006,0.8835485524713202
251,330.7224186218952,0.8846959335005298
252,334.9001010039154,0.8832394136516567
253,339.85150164033047,0.8815131423253109
254,340.91812426255547,0.881141271781199
255,338.24827405885753,0.8820720964489479
256,333.8608756966953,0.8836017323128196
257,334.57551970177093,0.8833525766606928
258,335.8398292102936,0.8829117839613225
259,341.4687818169256,0.8809492888623147
260,335.7075199242484,0.8829579126718593
261,331.2614659826852,0.8845079983947275
262,341.48425510326064,0.880943894208865
263,337.91261596767106,0.8821891213032911
264,337.791708607366,0.8822312748118769
265,338.18056971453876,0.8820957010967736
266,340.7552637851395,0.8811980519517009
267,339.52872589040635,0.8816256758411479
268,329.0750362243304,0.8852702818930893
269,337.18464847577405,0.8824429220962489
270,337.7666386149044,0.8822400152900397
271,335.8903073946309,0.8828941850941279
272,342.0870929228281,0.8807337190041556
273,336.11688717984697,0.8828151896310116
274,336.22413483338113,0.8827777984839991
275,335.8552091780499,0.8829064218427448
276,337.15251283466785,0.8824541259635723
277,340.7618621858752,0.8811957514652676
278,336.74218425254156,0.8825971841642146
279,339.2437985568043,0.881725013770394
280,336.2083361754626,0.882783306575984
281,335.7911561502745,0.8829287534845032
282,336.9415507989342,0.8825276764071692
283,336.05241202685704,0.8828376684437842
284,346.3491194989401,0.879247793139794
285,333.55562686495955,0.8837081551907726
286,339.8427822843702,0.8815161822680025
287,336.8668733224258,0.8825537121889382
288,337.192598930559,0.8824401502255936
289,335.14702538083395,0.8831533251884216
290,340.10571583731144,0.8814245123171126
291,338.57176243415535,0.8819593144812404
292,333.87361513194986,0.8835972907974972
293,341.36578136306866,0.8809851992527579
294,338.4631120363995,0.8819971946852504
295,342.29536945868864,0.8806611048413747
296,339.58334723769366,0.8816066324890639
297,332.5138692350533,0.8840713567285927
298,339.57220777228974,0.8816105161860478
299,334.63858308192056,0.8833305900526824
300,339.1039770946128,0.8817737615487931
301,339.9201527133062,0.8814892076071364
302,337.4094635994215,0.8823645418700908
303,336.62016720801597,0.8826397245564707
304,339.922010518659,0.881488559896247
305,333.08147101965176,0.8838734663219209
306,336.8185100543483,0.8825705737053173
307,334.90941847500073,0.8832361651802948
308,337.5172195814224,0.8823269734979008
309,337.5423037533198,0.8823182280761765
310,337.8984522620797,0.8821940593805409
311,340.7912867671676,0.8811854927900553
312,339.07107975387765,0.8817852309773839
313,339.2885734928086,0.8817094033009857
314,338.5647521446489,0.8819617585698233
315,340.41136789233826,0.881317948858169
316,336.20349100375665,0.8827849958113341
317,339.6204258582483,0.8815937052864027
318,345.39544165257814,0.8795802862748956
319,337.7914849558998,0.882231352786402
320,332.851273001343,0.8839537232567901
321,333.194618672599,0.8838340181812292
322,336.84929397312953,0.8825598411065625
323,338.8030084084179,0.8818786921838311
324,341.5437617864728,0.8809231476184558
325,332.4125518514264,0.8841066803283292
326,340.25429355329476,0.88137271173185
327,332.95340444758995,0.8839181158397943
328,340.391306927462,0.8813249429737715
329,342.0108922963567,0.8807602858215446
330,341.97994743356185,0.8807710745323081
331,339.79648810323454,0.8815323224116386
332,341.07631610954854,0.8810861192961593
333,333.0402334858845,0.8838878435006909
334,336.07734549037224,0.8828289755654871
335,331.5655897458507,0.8844019677640911
336,338.3057476060897,0.8820520586972296
337,337.56045523283944,0.8823118996893368
338,332.64757231544456,0.8840247420813703
339,340.37888017152653,0.8813292754756282
340,338.3426323202832,0.8820391990986699
341,336.59159086364747,0.8826496874997907
342,333.6906502399783,0.8836610802320293
343,334.21076717987614,0.8834797450855478
344,337.6657467402645,0.8822751905390331
345,335.72676103648394,0.8829512043921668
346,338.20863447479917,0.8820859165136878
347,331.4327927164804,0.8844482665229392
348,337.61432715229734,0.8822931176200428
349,342.6494826740736,0.8805376457365905
350,332.58203354243335,0.8840475917178511
351,340.9632070259265,0.8811255539899245
352,333.8603004417847,0.8836019328714353
353,340.7003917127765,0.8812171827173353
354,340.4887057669451,0.881290985547143
355,336.15727215110115,0.8828011096922204
356,338.2704891150285,0.8820643513244272
357,335.507661084221,0.8830275920636498
358,338.2498273901447,0.8820715548908196
359,332.703962894984,0.884005081898791
360,339.22309223852363,0.8817322328839635
361,334.9105571380882,0.8832357681933445
362,339.80490026609743,0.8815293895696794
363,335.4811457142623,0.8830368364626043
364,338.6469763418981,0.88193309167646
365,331.7286169647167,0.8843451294603447
366,339.2416585546511,0.8817257598672315
367,334.13852303003694,0.8835049325049311
368,333.6243320624206,0.8836842016024736
369,334.37466966517746,0.8834226016262584
370,337.3223783671281,0.8823949035294465
371,333.35402233213455,0.8837784432061915
372,335.45180569932205,0.8830470656543473
373,333.94027316977,0.8835740509371407
374,334.3804787430092,0.883420576331755
375,336.0554786839595,0.8828365992751565
376,334.6093619925354,0.8833407777818594
377,346.00323564976856,0.8793683831333969
378,337.2014642601936,0.8824370593901976
379,336.00473290710494,0.8828542914366174
380,338.5124538587782,0.8819799920027335
381,334.19557119498904,0.8834850430597803
382,340.09957391775254,0.8814266536545647
383,338.43147841317716,0.882008223527537
384,332.59924977588514,0.8840415893980353
385,338.86704286200546,0.8818563670178339
386,338.43623306054286,0.8820065658528674
387,331.61428809741636,0.8843849894231889
388,338.5837946816196,0.8819551195220129
389,335.32157337338936,0.8830924702472149
390,343.1732668695029,0.8803550320270247
391,335.65535387407687,0.8829761000017146
392,346.8597219534648,0.879069775152333
393,333.16863455684916,0.8838430773621062
394,335.8162742112273,0.8829199962475959
395,336.0178579638657,0.8828497154770443
396,339.95059524251735,0.8814785940314762
397,336.4486454202605,0.8826995244324629
398,334.3987843951509,0.883414194193705
399,334.1868427319184,0.8834880861776025
400,336.96029330915957,0.8825211419615928
401,333.35837515076315,0.8837769256263107
402,334.974576481766,0.8832134482953121
403,338.69749998499066,0.8819154769603872
404,336.08261343500976,0.8828271389333007
405,333.57980887238375,0.8836997243024048
406,334.2381965540172,0.8834701820254046
407,336.71428123124105,0.8826069123581392
408,338.50273684183225,0.8819833797729754
409,338.0859000675594,0.882128707009455
410,330.822417953056,0.8846610694306004
411,339.3497173997229,0.8816880859039424
412,334.0722160866115,0.8835280499586735
413,337.90464737713165,0.8821918994968508
414,339.30412475279945,0.8817039814625642
415,334.30762185093886,0.883445977379447
416,333.83252119548104,0.8836116179120699
417,339.25675215836134,0.8817204975874828
418,339.1147061568436,0.8817700209360155
419,338.26598799839576,0.8820659206073737
420,339.8780218483352,0.8815038962396052
421,341.0538792192568,0.8810939417616004
422,333.79126683312444,0.8836260009580102
423,334.4308499135121,0.883403014774188
424,339.8437829980435,0.8815158333761541
425,339.4363020516617,0.8816578987684389
426,338.52968535938425,0.8819739843601309
427,337.91528321331305,0.8821881913866856
428,332.73946905538486,0.8839927029234042
429,337.2003985266626,0.8824374309507662
430,337.2113167319283,0.8824336243945876
431,338.77043182428304,0.8818900497828686
432,333.7608611013895,0.8836366017044868
433,334.69583294972836,0.8833106302852367
434,338.3165522250531,0.8820482917421237
435,338.3315489266722,0.882043063246614
436,339.24940401191446,0.8817230594675334
437,333.8539185416947,0.8836041578764272
438,335.8146314132067,0.8829205689976773
439,337.5528093965333,0.8823145653568824
440,339.78469734910885,0.8815364331758966
441,336.76403433935775,0.882589566283716
442,334.5863806488083,0.8833487900671965
443,341.3024977564025,0.8810072626412084
444,337.0092119092809,0.8825040868325665
445,336.67531573980517,0.8826204974051839
446,338.5498631150189,0.8819669495262444
447,342.02933694473757,0.8807538552234245
448,332.83551847910815,0.8839592159611764
449,336.2178229146504,0.8827799990904778
450,330.86687777232794,0.8846455688244448
451,340.7699970498001,0.8811929153016508
452,334.79760137622793,0.8832751494325459
453,337.1180951807867,0.8824661254387467
454,333.4741389004219,0.8837365654017317
455,339.0563482171966,0.881790367024986
456,336.3240864241471,0.8827429510584256
457,339.08646605520994,0.8817798666506492
458,338.6364153407487,0.8819367736959127
459,340.67822190046803,0.8812249120678987
460,342.3022337602672,0.8806587116504655
461,333.6671941852966,0.8836692580220324
462,334.93692416003006,0.8832265755148921
463,336.37176429576823,0.8827263285007446
464,334.9242529600873,0.8832309932404485
465,336.46016156133356,0.882695509410132
466,333.62859958655304,0.8836827137599246
467,335.4051478959651,0.8830633325723367
468,334.32154966697914,0.8834411215434453
469,338.01847066650845,0.8821522158002264
470,329.78652312462395,0.8850222269435434
471,335.54982734875813,0.883012891089369
472,336.3026370860663,0.8827504292206704
473,338.13393180691406,0.8821119610782546
474,344.1527166498395,0.8800135536867434
475,333.19886223167555,0.8838325386939299
476,337.78545217714026,0.882233456072675
477,336.4577851315675,0.882696337935809
478,339.5930660642462,0.8816032440879153
479,333.8819704454056,0.8835943777756877
480,331.7759911817787,0.8843286127697096
481,339.10572891850654,0.8817731507876008
482,329.6347310815275,0.8850751481815539
483,338.4879969915355,0.8819885187190616
484,340.8416514278085,0.8811679335021063
485,336.64629849648884,0.8826306140648494
486,328.8393861199561,0.8853524396597705
487,331.52815320613183,0.8844150197527746
488,336.30389256642593,0.8827499915061923
489,340.66207461711247,0.8812305417057127
490,338.6113844483022,0.8819455005421278
491,337.9652666130482,0.8821707650226945
492,344.15105241984395,0.8800141339089336
493,340.6469264157563,0.88123582302055
494,335.8275015982877,0.8829160818973392
495,339.80759138282065,0.8815284513305879
496,334.9677045732655,0.8832158441383215
497,337.83301286206006,0.8822168743713207
498,338.9679253443278,0.8818211950434065
499,339.0452818609043,0.8817942252329877
